Cod_ID,UDH_Atlas,NOME_UDH,CODMUN6,NOME_MUN,CODUF,NOME_UF,CODRM,NOME_RM,ANO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBFUND,T_FBMED,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,CPR,EMP,P_FORMAL,TRABCC,TRABPUB,TRABSC,P_FUND,P_MED,P_SUPER,REN0,REN1,REN2,REN3,REN5,RENOCUP,THEILtrab,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_MULCHEFE,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMENS80,HOMEMTOT,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,PESORUR,PESOTOT,PESOURB,PIA,PIA1014,PIA1517,PIA18M,POP,POPT,MULCHEFEFDOM,DOMVULNERACOMID,POPVULNERAVEL15A24,OCUPMMEIOD,T_FBFUND_tudo,T_FBMED_tudo,T_FBBAS_tudo,T_FLFUND_tudo,T_FLMED_tudo,T_FLBAS_tudo,T_FUND11A13_tudo,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
1320530904027,1320530904027,Santos Dumont,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,74.49,1.58,18.00,20.99,92.78,82.06,46.60,8.51,10.80,1.75,0.00,4.35,1.55,4.77,5.63,5.57,12.67,6.82,112.40,114.31,108.11,28.75,91.46,95.86,55.62,14.47,50.68,86.76,37.37,17.77,96.04,97.75,94.37,23.96,2.93,16.23,85.06,64.02,81.92,61.62,56.78,44.76,52.40,41.39,38.76,8.03,270.04,405.06,634.43,1096.42,1659.28,0.48,1.62,3.29,6.85,12.22,18.42,28.75,35.60,4.16,52.61,12.58,25.76,47.39,69.71,11.32,8.37,782.87,162.96,2787.36,329.37,516.07,846.49,2059.45,782.87,42.69,85.24,153.33,0.41,1.18,17.79,6.95,0.85,59.64,1.66,10.60,21.72,4.62,64.19,49.33,5.68,17.51,72.65,50.96,10.66,1.28,30.58,60.52,73.25,88.58,1346.72,0.44,,5.87,39.57,77.54,67.65,90.61,,48.97,41.46,27.86,17.20,19.62,100.00,97.39,22.83,99.92,99.92,0.00,,19.98,49.32,2.25,15.67,7.23,30.68,2.43,39.73,5.99,,1.35,0.08,31.85,15.63,79.19,,44,30,42,58,29,40,37,32,21,17,15,38,11,12,11,4,2,443,34,45,49,42,42,37,37,36,28,21,17,25,22,18,12,8,12,485,,4,25,440,15,57,41,38,49,712,62,191,63,650,45,129,52,521,14,9,21,72,191,79,45,32,381,290,0,928,928,787,75,62,650,928,,,,,,120.51,119.40,120.17,97.75,60.07,94.98,91.34,0.616,0.725,0.748,0.687,0.825,0.737
1320530904028,1320530904028,Maruípe / Santa Cecília,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,75.54,1.35,16.20,18.90,93.47,83.58,38.79,9.30,11.52,0.00,0.77,1.60,0.74,1.66,0.78,1.87,8.69,4.18,114.78,115.05,114.08,51.52,93.21,95.05,62.08,27.96,58.82,91.99,47.78,20.85,98.81,98.34,96.55,21.48,4.28,10.85,89.03,72.56,83.41,76.20,74.55,56.57,62.40,60.65,60.24,22.27,406.43,819.88,1302.04,2033.43,2952.54,0.48,1.62,3.44,3.75,7.11,12.55,20.31,34.12,3.16,50.98,11.36,26.23,49.02,71.73,12.01,8.97,1432.65,226.44,4888.66,587.59,1065.03,1632.24,3651.92,1436.00,33.02,77.55,165.34,0.45,1.61,19.92,3.85,0.48,64.61,0.97,7.16,19.08,7.05,71.99,47.63,11.37,13.79,84.67,70.86,25.81,1.01,16.83,42.78,52.23,70.83,2433.03,0.53,,2.46,27.58,67.21,67.57,81.62,,65.97,55.08,29.46,15.07,25.28,100.00,98.06,15.44,99.55,99.92,0.00,,8.92,41.18,1.66,7.67,3.29,18.01,1.01,26.63,4.75,,0.00,0.08,29.78,9.19,0.00,,145,173,233,239,179,178,196,181,163,110,80,141,68,67,55,30,28,2266,119,163,228,234,204,203,219,216,188,136,114,159,109,95,75,47,52,2561,,8,72,2478,49,284,209,210,159,3927,260,934,297,3667,299,674,292,2993,56,54,65,298,842,449,163,127,2120,1658,0,4827,4827,4263,336,260,3667,4807,,,,,,119.98,130.41,122.91,98.91,70.79,97.07,93.39,0.762,0.792,0.819,0.782,0.842,0.834
1320530904029,1320530904029,Maciço Central / Tabuazeiro,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,68.21,2.83,31.20,36.37,87.95,72.21,51.99,4.49,9.05,1.42,2.29,10.52,3.01,11.40,6.60,13.81,21.60,14.47,103.15,116.73,65.13,3.11,86.44,94.15,30.54,1.72,30.32,70.21,25.41,14.55,76.27,94.66,88.22,34.32,5.90,13.78,72.83,39.19,53.41,30.86,23.00,12.35,17.97,12.08,10.02,0.70,97.60,150.96,230.02,366.99,520.23,0.46,13.09,20.13,36.27,48.51,65.91,78.57,34.25,4.45,50.96,13.39,27.39,49.04,81.23,10.23,7.61,267.47,59.54,916.04,119.51,187.26,289.52,681.54,268.55,47.38,83.70,132.99,0.37,1.67,13.02,16.81,0.47,59.06,0.15,8.59,22.09,0.75,58.56,51.87,2.24,22.48,34.07,14.90,0.74,0.57,52.82,87.69,94.13,98.73,636.46,0.22,,5.91,48.45,73.41,73.28,81.16,,45.79,61.55,27.99,19.65,17.59,99.03,83.54,56.12,99.26,99.58,0.75,,54.42,69.68,5.34,46.05,34.27,48.19,5.10,76.82,25.61,,2.79,0.42,39.26,4.80,41.11,,68,68,75,62,52,57,55,44,35,14,17,53,11,10,8,4,5,636,62,63,63,71,54,52,51,42,38,26,16,71,19,14,8,5,5,656,,8,43,601,22,106,78,82,79,908,88,271,79,820,80,183,84,637,30,21,27,127,320,58,63,36,461,327,0,1291,1291,1039,131,88,820,1291,,,,,,123.78,67.95,109.08,94.66,31.64,88.37,86.79,0.309,0.502,0.558,0.427,0.720,0.564
1320530905001,1320530905001,Praia do Canto / Ilha do Boi / Ilha do Frade / Enseada do Suá,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,77.49,1.20,13.10,15.32,94.65,86.31,34.33,9.34,11.88,0.11,0.31,0.59,0.16,0.61,0.26,0.71,3.19,1.86,98.73,102.49,91.24,82.91,90.26,93.12,70.06,59.20,56.93,93.57,65.94,22.22,95.95,97.55,96.22,10.24,0.78,4.84,90.87,86.25,95.06,93.23,92.77,85.38,88.58,87.13,86.76,56.04,1659.28,2472.65,3396.64,5856.27,7589.73,0.42,0.06,0.20,0.67,1.90,1.17,2.61,31.26,4.86,47.72,15.11,29.81,52.28,70.49,8.28,6.32,4002.59,972.57,12511.31,2051.23,2942.09,4496.49,9550.55,4002.59,58.95,109.47,151.87,0.34,1.25,14.36,4.41,0.80,68.99,1.68,7.75,18.52,23.12,79.41,36.72,9.31,10.76,97.57,94.88,63.01,1.57,7.63,17.00,21.45,37.72,6308.18,0.57,,1.35,2.07,47.62,62.97,86.44,,31.14,26.42,22.60,7.84,14.78,100.00,99.83,4.07,98.94,100.00,0.00,,1.75,43.07,2.45,1.65,0.47,4.65,0.11,3.72,0.81,,0.15,0.00,56.40,1.60,100.00,,341,545,772,717,449,400,491,578,561,554,401,373,263,207,172,95,80,6997,323,508,822,852,595,510,697,761,716,595,394,403,321,269,237,146,231,8378,,14,18,7556,137,890,637,694,388,12883,884,3162,998,11999,1074,2278,1033,9721,138,134,167,805,2579,1437,508,456,7145,5471,0,15375,15375,13936,1053,884,11999,15362,,,,,,106.44,99.29,104.05,97.55,85.29,97.36,95.30,0.932,0.896,0.926,0.908,0.875,0.999
1320530905002,1320530905002,Enseada do Suá / Santa Helena,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,75.70,1.33,15.90,18.59,93.57,83.81,43.96,7.19,11.84,0.84,1.06,3.88,1.58,4.11,1.04,4.71,8.19,5.76,108.98,109.86,107.41,78.23,94.67,97.71,75.89,47.92,55.72,93.75,60.95,28.49,97.43,99.78,97.60,12.03,1.21,8.83,93.68,86.15,93.45,87.63,86.11,69.93,77.11,76.08,75.81,33.98,741.79,1288.38,1903.29,2986.70,4099.39,0.44,0.13,0.53,0.97,1.93,5.74,7.99,32.03,3.88,48.54,13.64,28.79,51.46,70.80,9.39,7.12,2084.33,404.10,6675.20,1017.01,1579.65,2362.67,5058.21,2084.33,65.40,114.17,178.35,0.38,0.64,14.66,1.69,1.11,70.28,0.69,10.27,18.27,8.63,71.42,44.94,12.76,14.75,93.91,87.08,39.14,0.65,10.44,26.94,35.50,57.53,3192.27,0.46,,3.56,16.50,61.82,66.21,90.07,,65.94,35.61,27.11,10.26,10.16,99.94,99.11,6.92,99.92,100.00,0.15,,4.01,44.28,0.22,3.91,0.85,10.35,0.00,16.28,3.83,,0.50,0.00,31.00,6.94,0.00,,81,96,109,97,77,76,81,82,69,62,45,82,32,31,18,9,9,1054,75,100,118,110,92,86,102,84,80,61,47,85,37,34,23,17,20,1170,,7,22,1041,26,160,118,121,92,1705,133,433,130,1572,132,300,133,1272,37,39,30,164,457,160,100,67,911,683,0,2224,2224,1901,196,133,1572,2211,,,,,,114.15,114.96,114.41,98.76,78.87,97.35,93.75,0.876,0.868,0.870,0.871,0.845,0.894
1320530905003,1320530905003,Barro Vermelho / Santa Luíza,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,77.16,1.20,13.60,15.91,94.46,85.85,31.84,6.27,11.92,0.37,0.00,0.41,0.15,0.45,0.38,0.52,4.03,2.62,103.84,105.72,99.02,78.92,94.21,97.33,74.55,54.29,51.88,88.87,66.67,18.65,94.06,99.41,96.45,8.25,2.47,5.42,93.22,86.23,90.43,88.39,87.93,79.56,80.17,81.40,81.67,50.27,927.24,1841.47,2667.86,4283.54,6207.65,0.51,0.12,0.20,1.66,3.81,4.59,7.98,39.26,2.81,54.90,11.25,24.66,45.10,77.66,13.96,9.76,3315.06,465.54,13013.32,1398.77,2223.55,3387.93,9099.50,3315.06,51.30,107.04,166.70,0.53,1.23,16.01,3.73,1.31,69.25,1.10,6.83,21.91,17.13,73.29,37.09,10.50,11.57,93.71,88.91,56.40,1.80,10.42,22.04,28.08,43.14,5620.37,0.69,,1.27,16.10,50.21,68.04,93.88,,60.54,42.11,27.07,9.71,11.80,99.88,99.30,7.39,99.12,100.00,0.00,,6.33,48.12,0.59,4.69,1.55,8.87,0.57,11.56,2.00,,0.36,0.00,35.62,5.26,100.00,,97,186,224,195,107,128,177,184,173,129,98,120,61,46,35,21,13,1991,97,151,251,245,156,191,222,223,194,147,80,114,62,49,46,20,39,2284,,4,43,2207,36,269,190,199,116,3511,267,915,295,3244,324,649,304,2596,42,56,47,246,781,268,151,138,1922,1426,0,4275,4275,3848,337,267,3244,4275,,,,,,109.01,109.69,109.20,99.41,85.97,98.13,96.89,0.884,0.883,0.906,0.883,0.869,0.968
1320530905004,1320530905004,Praia do Suá,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,68.21,2.83,31.20,36.37,87.95,72.21,54.06,4.75,9.05,0.55,1.43,7.58,2.01,8.26,0.00,10.21,21.60,14.47,103.15,116.73,65.13,3.11,86.44,94.15,30.54,1.72,30.32,70.21,25.41,14.55,76.27,94.66,88.22,34.32,5.90,13.78,72.83,39.19,53.41,30.86,23.00,12.35,17.97,12.08,10.02,0.70,97.60,150.96,230.02,366.99,520.23,0.46,13.09,20.13,36.27,48.51,65.91,78.57,34.25,4.45,50.96,13.39,27.39,49.04,81.23,10.23,7.61,267.47,59.54,916.04,119.51,187.26,289.52,681.54,268.55,47.38,83.70,132.99,0.37,1.67,13.02,16.81,0.47,59.06,0.15,8.59,22.09,0.75,58.56,51.87,2.24,22.48,34.07,14.90,0.74,0.57,52.82,87.69,94.13,98.73,636.46,0.22,,5.91,48.45,73.41,73.28,81.16,,45.79,61.55,27.99,19.65,17.59,99.90,83.54,56.12,99.26,99.58,0.75,,54.42,69.68,5.34,46.05,34.27,48.19,5.10,76.82,25.61,,2.79,0.42,39.26,4.80,41.11,,31,36,38,36,27,27,20,21,13,11,8,35,5,7,2,1,1,320,31,39,37,34,31,27,28,20,17,14,8,30,9,7,6,4,3,347,,4,23,308,11,60,45,49,37,466,47,146,44,420,44,100,44,320,14,15,13,64,171,32,39,22,247,176,0,667,667,541,75,47,420,655,,,,,,123.78,67.95,109.08,94.66,31.64,88.37,86.79,0.309,0.502,0.558,0.427,0.720,0.564
1320530905009,1320530905009,Praia do Suá / Bento Ferreira,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,75.70,1.33,15.90,18.59,93.57,83.81,46.55,9.73,11.92,1.96,0.63,4.09,0.86,4.40,0.83,5.28,6.36,4.42,104.57,107.96,97.36,55.63,91.24,94.57,67.24,27.33,43.32,88.21,45.38,19.23,92.15,98.76,95.39,13.78,2.24,11.05,88.86,80.19,87.74,81.96,80.70,63.67,66.07,66.15,66.16,22.60,520.56,878.44,1366.46,2276.14,3150.67,0.46,0.06,0.13,1.30,2.15,5.57,9.04,33.68,4.14,50.83,12.99,27.04,49.17,71.09,10.37,7.83,1581.03,327.37,5324.31,699.32,1111.23,1749.22,4018.00,1581.03,68.32,93.05,176.00,0.38,0.87,18.31,3.55,0.96,64.79,0.44,10.68,19.45,10.72,68.25,43.47,10.68,14.22,88.01,73.33,24.90,1.46,16.21,37.01,48.10,67.34,2606.07,0.51,,1.26,29.58,69.30,67.89,84.49,,16.71,44.02,28.36,12.01,14.71,99.96,99.50,13.24,99.65,99.84,0.16,,5.26,56.68,1.24,4.53,1.25,13.05,1.34,16.28,1.93,,0.00,0.16,31.00,6.94,0.00,,54,78,82,86,56,53,54,58,46,36,23,53,19,18,15,9,13,754,49,69,90,80,65,67,73,63,58,42,26,58,40,31,32,18,23,886,,2,31,798,18,119,87,96,62,1280,106,339,101,1175,98,234,98,941,23,23,19,115,340,160,69,58,710,540,0,1640,1640,1427,147,106,1175,1628,,,,,,114.15,114.96,114.41,98.76,78.87,97.35,93.75,0.820,0.812,0.837,0.815,0.845,0.850
1320530905010,1320530905010,Santa Lúcia,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,75.70,1.33,15.90,18.59,93.57,83.81,35.56,9.57,11.84,1.00,0.00,0.42,0.00,0.45,0.43,0.56,8.19,5.76,108.98,109.86,107.41,78.23,94.67,97.71,75.89,47.92,55.72,93.75,60.95,28.49,97.43,99.78,97.60,12.03,1.21,8.83,93.68,86.15,93.45,87.63,86.11,69.93,77.11,76.08,75.81,33.98,741.79,1288.38,1903.29,2986.70,4099.39,0.44,0.13,0.53,0.97,1.93,5.74,7.99,32.03,3.88,48.54,13.64,28.79,51.46,70.80,9.39,7.12,2084.33,404.10,6675.20,1017.01,1579.65,2362.67,5058.21,2084.33,65.40,114.17,178.35,0.38,0.64,14.66,1.69,1.11,70.28,0.69,10.27,18.27,8.63,71.42,44.94,12.76,14.75,93.91,87.08,39.14,0.65,10.44,26.94,35.50,57.53,3192.27,0.46,,3.56,16.50,61.82,66.21,90.07,,65.94,35.61,27.11,10.26,10.16,100.00,99.11,6.92,99.92,100.00,0.15,,4.01,44.28,0.22,3.91,0.85,10.35,0.00,16.28,3.83,,0.50,0.00,31.00,6.94,0.00,,31,62,85,84,50,34,39,50,61,54,36,38,42,27,21,10,5,726,29,59,74,85,68,53,63,65,71,74,40,43,42,33,24,15,19,852,,4,17,806,10,101,78,74,37,1317,100,328,97,1218,101,228,107,990,13,15,20,87,287,151,59,45,722,563,0,1578,1578,1438,121,100,1218,1575,,,,,,114.15,114.96,114.41,98.76,78.87,97.35,93.75,0.876,0.868,0.870,0.871,0.845,0.894
1320530905011,1320530905011,Santa Lúcia,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,75.70,1.33,15.90,18.59,93.57,83.81,34.25,8.70,11.92,0.00,0.00,0.94,0.00,1.01,0.26,1.24,6.36,4.42,104.57,107.96,97.36,55.63,91.24,94.57,67.24,27.33,43.32,88.21,45.38,19.23,92.15,98.76,95.39,13.78,2.24,11.05,88.86,80.19,87.74,81.96,80.70,63.67,66.07,66.15,66.16,22.60,520.56,878.44,1366.46,2276.14,3150.67,0.46,0.06,0.13,1.30,2.15,5.57,9.04,33.68,4.14,50.83,12.99,27.04,49.17,71.09,10.37,7.83,1581.03,327.37,5324.31,699.32,1111.23,1749.22,4018.00,1581.03,68.32,93.05,176.00,0.38,0.87,18.31,3.55,0.96,64.79,0.44,10.68,19.45,10.72,68.25,43.47,10.68,14.22,88.01,73.33,24.90,1.46,16.21,37.01,48.10,67.34,2606.07,0.51,,1.26,29.58,69.30,67.89,84.49,,16.71,44.02,28.36,12.01,14.71,100.00,99.50,13.24,99.65,99.84,0.16,,5.26,56.68,1.24,4.53,1.25,13.05,1.34,16.28,1.93,,0.00,0.16,31.00,6.94,0.00,,56,81,102,107,95,73,68,74,81,76,55,54,33,28,24,8,11,1023,46,71,121,111,98,80,109,113,85,79,62,66,45,42,40,25,19,1207,,2,38,1175,19,124,87,91,61,1857,127,441,126,1731,135,314,132,1417,22,25,23,124,374,194,71,76,1025,793,0,2230,2230,2009,152,127,1731,2229,,,,,,114.15,114.96,114.41,98.76,78.87,97.35,93.75,0.820,0.812,0.837,0.815,0.845,0.850
1320530905013,1320530905013,Santa Martha / Andorinhas,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,71.14,1.97,24.50,28.56,90.36,76.94,34.39,5.38,9.69,0.00,0.00,0.62,0.00,0.69,0.00,0.87,20.74,11.28,113.91,122.77,92.61,6.10,89.25,95.43,37.54,2.47,51.81,77.63,29.74,14.28,88.70,96.17,90.73,36.84,7.30,17.06,76.25,50.88,71.06,49.19,42.20,28.41,32.65,25.70,23.48,3.38,156.17,278.17,390.91,709.91,1041.11,0.47,2.92,6.07,14.31,25.43,36.10,52.57,35.48,4.33,52.64,12.93,26.11,47.36,78.27,10.97,8.14,499.80,108.09,1773.20,215.15,329.13,531.12,1315.49,499.80,47.89,92.36,150.57,0.40,0.63,17.71,9.92,0.45,60.17,0.14,10.10,24.47,1.42,58.42,50.43,3.91,18.70,55.07,31.24,3.68,1.01,39.97,76.04,84.98,95.01,941.72,0.36,,5.08,43.33,79.88,74.13,85.47,,44.64,55.69,26.96,17.02,19.73,100.00,93.11,36.33,99.39,99.71,0.00,,30.31,48.19,3.83,23.26,13.38,37.08,5.88,50.90,10.56,,0.31,0.29,31.40,28.22,11.86,,15,23,28,26,19,22,18,27,16,9,12,18,4,7,2,2,0,245,13,17,31,29,17,22,28,24,18,15,8,16,5,7,3,4,3,257,,2,17,268,8,29,20,22,14,401,39,114,35,362,40,76,41,287,6,7,7,38,105,27,17,22,211,151,0,502,502,441,40,39,362,502,,,,,,127.78,99.13,119.37,95.91,39.43,90.97,91.23,0.492,0.611,0.662,0.568,0.769,0.664
1320530906045,1320530906045,Pontal de Camburi,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,,,,,,,,,,0.00,0.00,0.34,0.00,0.36,0.00,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,4,6,7,9,6,6,8,9,9,6,6,3,5,4,3,0,3,94,2,6,11,11,8,8,9,13,8,8,9,6,4,7,5,4,7,126,,,,,1,10,7,8,4,193,8,37,10,186,14,30,15,156,1,1,1,10,27,33,6,4,112,90,0,220,220,,,,,,,,,,,,,,,,,,,,,,,
1320530906046,1320530906046,Jardim da Penha,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,77.07,1.21,13.80,16.07,94.41,85.73,31.12,6.36,11.76,0.38,0.22,0.48,0.38,0.50,0.20,0.54,3.03,2.33,103.46,104.54,100.89,92.12,95.09,97.61,81.38,55.37,64.42,93.99,63.42,31.12,100.00,100.00,98.22,5.74,1.00,5.55,100.00,93.11,95.45,92.43,91.72,82.23,86.08,84.55,84.19,45.85,1096.59,1564.93,2225.38,3513.76,4880.23,0.40,,,0.38,0.76,0.92,0.76,29.59,5.86,46.05,16.69,31.59,53.95,75.67,7.09,5.52,2507.72,734.63,7420.37,1357.85,1868.47,2803.27,5774.37,2507.72,,92.95,153.53,0.28,0.70,16.41,2.58,0.82,68.25,0.95,9.74,15.41,13.83,69.78,39.13,14.08,15.10,96.56,91.65,51.42,2.62,11.74,23.57,29.81,46.56,4044.33,0.49,,2.40,9.58,58.22,69.44,87.55,,68.81,40.16,20.93,8.61,10.68,100.00,99.83,3.36,99.98,100.00,0.00,,0.00,35.58,0.00,2.06,0.31,6.17,0.74,0.00,0.13,,0.31,0.00,50.00,0.00,100.00,,371,567,803,712,452,421,494,614,595,488,326,370,187,144,105,63,54,6764,314,544,843,802,572,565,724,774,760,536,320,391,238,183,167,106,115,7955,,27,87,7814,116,920,656,703,414,12162,909,3159,1001,11253,1111,2250,1073,9003,155,137,134,815,2644,936,544,467,6706,5061,0,14719,14719,13273,1111,909,11253,14686,,,,,,107.05,109.58,107.80,100.00,92.09,99.70,100.00,0.924,0.938,0.908,0.933,0.868,0.924
1320530906047,1320530906047,Jardim da Penha,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,76.81,1.23,14.20,16.53,94.25,85.37,32.64,6.83,11.84,0.35,0.47,0.55,0.14,0.55,0.31,0.66,8.19,5.76,108.98,109.86,107.41,78.23,94.67,97.71,75.89,47.92,55.72,93.75,60.95,28.49,97.43,99.78,97.60,12.03,1.21,8.83,93.68,86.15,93.45,87.63,86.11,69.93,77.11,76.08,75.81,33.98,741.79,1288.38,1903.29,2986.70,4099.39,0.44,0.13,0.53,0.97,1.93,5.74,7.99,32.03,3.88,48.54,13.64,28.79,51.46,70.80,9.39,7.12,2084.33,404.10,6675.20,1017.01,1579.65,2362.67,5058.21,2084.33,65.40,114.17,178.35,0.38,0.64,14.66,1.69,1.11,70.28,0.69,10.27,18.27,8.63,71.42,44.94,12.76,14.75,93.91,87.08,39.14,0.65,10.44,26.94,35.50,57.53,3192.27,0.46,,3.56,16.50,61.82,66.21,90.07,,65.94,35.61,27.11,10.26,10.16,100.00,99.11,6.92,99.92,100.00,0.15,,4.01,44.28,0.22,3.91,0.85,10.35,0.00,6.33,3.83,,0.50,0.00,43.98,2.46,33.98,,309,430,554,576,415,405,466,510,414,340,167,348,131,108,101,49,38,5356,270,443,650,693,561,520,622,623,492,407,256,327,230,163,155,98,109,6615,,31,105,6099,106,720,537,544,338,9845,634,2472,748,9212,814,1839,797,7373,135,120,112,708,2062,818,443,328,5575,4233,0,11971,11971,10718,873,634,9212,11959,,,,,,113.36,116.50,114.49,99.78,83.72,98.82,97.02,0.876,0.868,0.876,0.871,0.864,0.894
1320530906048,1320530906048,Mata da Praia,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,77.16,1.20,13.60,15.91,94.46,85.85,34.08,3.80,11.92,0.95,0.00,0.25,0.50,0.27,0.00,0.22,4.03,2.62,103.84,105.72,99.02,78.92,94.21,97.33,74.55,54.29,51.88,88.87,66.67,18.65,94.06,99.41,96.45,8.25,2.47,5.42,93.22,86.23,90.43,88.39,87.93,79.56,80.17,81.40,81.67,50.27,927.24,1841.47,2667.86,4283.54,6207.65,0.51,0.12,0.20,1.66,3.81,4.59,7.98,39.26,2.81,54.90,11.25,24.66,45.10,77.66,13.96,9.76,3315.06,465.54,13013.32,1398.77,2223.55,3387.93,9099.50,3315.06,51.30,107.04,166.70,0.53,1.23,16.01,3.73,1.31,69.25,1.10,6.83,21.91,17.13,73.29,37.09,10.50,11.57,93.71,88.91,56.40,1.80,10.42,22.04,28.08,43.14,5620.37,0.69,,1.27,16.10,50.21,68.04,93.88,,60.54,42.11,27.07,9.71,11.80,100.00,99.30,7.39,99.12,100.00,0.00,,6.33,48.12,0.59,4.69,1.55,8.87,0.57,11.56,2.00,,0.36,0.00,35.62,5.26,100.00,,23,38,36,23,24,29,47,38,30,16,10,27,6,4,5,3,1,357,24,26,47,39,44,43,44,43,30,17,11,30,7,5,9,2,2,420,,1,7,384,6,53,39,40,33,610,45,145,46,565,55,100,50,465,9,8,10,60,157,30,26,24,340,255,0,777,777,674,64,45,565,777,,,,,,109.01,109.69,109.20,99.41,85.97,98.13,96.89,0.884,0.883,0.906,0.883,0.869,0.968
